"source_company","target_company","Source_Industry","Target_Industry","Matching_Item","source_lat","source_long","source_industry","source_resource_needs","source_by_products","target_lat","target_long","target_industry","target_resource_needs","target_by_products"
"Xin An Safe Cement Ghana Limited","Ghana Oil Palm Development Company","Cement","Oil and Fat Processing","|",6.62512,-1.20732,"Cement","Slag | Carbon black",NA,6.09381,-0.83419,"Oil and Fat Processing","Palm kennel shell","Oil waste | Palm kennel cake | Palm kennel shell"
"Xin An Safe Cement Ghana Limited","Juaben Oil Mills Limited","Cement","Oil and Fat Processing","|",6.62512,-1.20732,"Cement","Slag | Carbon black",NA,6.81537,-1.41384,"Oil and Fat Processing","Palm kennel shell","Oil waste | Palm kennel cake | Palm kennel shell"
"Xin An Safe Cement Ghana Limited","Ghana Nuts Company Limited","Cement","Oil and Fat Processing","|",6.62512,-1.20732,"Cement","Slag | Carbon black",NA,7.53762,-1.9404,"Oil and Fat Processing","Palm kennel shell","Oil waste | Palm kennel cake | Palm kennel shell"
"Xin An Safe Cement Ghana Limited","Fuji Oil Ghana Limited","Cement","Oil and Fat Processing","|",6.62512,-1.20732,"Cement","Slag | Carbon black",NA,7.53785,-1.93896,"Oil and Fat Processing","Palm kennel shell","Oil waste | Palm kennel cake | Palm kennel shell"
"Xin An Safe Cement Ghana Limited","Polykraft Ghana Limited","Cement","Paper and Paper Products","|",6.62512,-1.20732,"Cement","Slag | Carbon black",NA,5.66675,-0.00277,"Paper and Paper Products","Paper","Waste paper | Paper off cuts"
"Xin An Safe Cement Ghana Limited","Sonapack Ghana Limited","Cement","Paper and Paper Products","|",6.62512,-1.20732,"Cement","Slag | Carbon black",NA,5.66136,0.01083,"Paper and Paper Products","Paper","Waste paper | Paper off cuts"
"Diamond Cement Limited","Praise Export Services Limited","Cement","Food","|",4.88653,-1.87592,"Cement","Slag | Carbon black",NA,5.71231,-0.2728,"Food","Palm fruits","Palm fruit chaff | Boiler ash | Palm kennel | Oil waste | Food waste"
"Diamond Cement Limited","TR Centre Limited","Cement","Recycling","Carbon, black",4.88653,-1.87592,"Cement","Slag | Carbon black",NA,5.80733,0.15617,"Recycling","Waste tyre","Carbon black"
"Diamond Cement Limited","Nkulenu Industries","Cement","Food","|",4.88653,-1.87592,"Cement","Slag | Carbon black",NA,5.68014,-0.17033,"Food","Palm chaff | Wood shaving","Palm fruit chaff | Boiler ash | Palm kennel |Oil waste"
"Diamond Cement Limited","Buck Press Limited","Cement","Paper and Paper Product","|",4.88653,-1.87592,"Cement","Slag | Carbon black",NA,5.65202,-0.25736,"Paper and Paper Product","Paper","Waste paper | Paper off cuts | Aluminium scraps"
"Diamond Cement Limited","Blowchem Industries","Cement","Alcoholic and Non Alcoholic Beverages","|",4.88653,-1.87592,"Cement","Slag | Carbon black",NA,5.73477,0.03033,"Alcoholic and Non Alcoholic Beverages","Water","Plastic bottles | Wastewater"
"Diamond Cement Limited","Fine Print Industries","Cement","Paper and Paper Product","|",4.88653,-1.87592,"Cement","Slag | Carbon black",NA,5.56033,-0.22358,"Paper and Paper Product","Paper","Waste paper | Paper off cuts"
"Diamond Cement Limited","Ferro Fabrik Limited","Cement","Metal Fabrication","Slag",4.88653,-1.87592,"Cement","Slag | Carbon black",NA,5.66541,0.00801,"Metal Fabrication","Slag | Aluminium foil | Aluminium scraps | Steel scraps","Slag"
"Diamond Cement Limited","Aluworks Limited","Cement","Metal Fabrication","Slag, |",4.88653,-1.87592,"Cement","Slag | Carbon black",NA,5.67491,0.02697,"Metal Fabrication","Aluminium scraps","Slag | Crude oil"
"Diamond Cement Limited","Chanrai Brand Limited","Cement","Fat and Oil Processing","|",4.88653,-1.87592,"Cement","Slag | Carbon black",NA,5.64521,0.00758,"Fat and Oil Processing","Palm oil","Wastewater | Oil waste| Waste paper"
"Diamond Cement Limited","Madam Gifty Palm Kennel Production","Cement","Fat and Oil Processing","|",4.88653,-1.87592,"Cement","Slag | Carbon black",NA,6.11205,-0.242595,"Fat and Oil Processing","Palm fruit","Palm kennel cake | Palm kennel shell"
"Diamond Cement Limited","Saw Mill Company","Cement","Wood Processing","|",4.88653,-1.87592,"Cement","Slag | Carbon black",NA,5.54828,-0.349003,"Wood Processing","Logs","Wood shavings | Saw dust"
"Diamond Cement Limited","Crocodile Machete (Ghana Limited)","Cement","Metal Fabrication","|",4.88653,-1.87592,"Cement","Slag | Carbon black",NA,5.66526,0.00166,"Metal Fabrication","Steel scraps| Aluminium scraps","Aluminium scraps | Steel scraps"
"Diamond Cement Limited","Alutrade","Cement","Metal Fabrication","|",4.88653,-1.87592,"Cement","Slag | Carbon black",NA,5.56148,-0.22338,"Metal Fabrication","Metal","Glass | Aluminium scraps"
"Diamond Cement Limited","Logs & Lumber Limited","Cement","Wood Processing","|",4.88653,-1.87592,"Cement","Slag | Carbon black",NA,6.67351,-1.60885,"Wood Processing",NA,"Wood shavings | Saw dust | Logs"
"Diamond Cement Limited","Sokoban Wood Village","Cement","Wood Processing","|",4.88653,-1.87592,"Cement","Slag | Carbon black",NA,6.62251,-1.60569,"Wood Processing","Logs","Wood shavings | Saw dust"
"Diamond Cement Limited","Rider Steel Ghana Limited","Cement","Metal Smelting","Slag, |",4.88653,-1.87592,"Cement","Slag | Carbon black",NA,5.70128,0.02168,"Metal Smelting","Aluminium scraps | Steel scraps | Aluminium foil","Slag | Coke gas | Blast furnace gas | Converter gas"
"Diamond Cement Limited","Tema Steel Company Limited","Cement","Metal Smelting","Slag, |",4.88653,-1.87592,"Cement","Slag | Carbon black",NA,5.69131,-0.00173,"Metal Smelting","Aluminium scraps | Steel scraps | Aluminium foil","Slag | Coke gas | Blast furnace gas | Converter gas"
"Diamond Cement Limited","Fabrimetal Ghana Limited","Cement","Metal Smelting","Slag, |",4.88653,-1.87592,"Cement","Slag | Carbon black",NA,5.82202,0.19705,"Metal Smelting","Aluminium scraps | Steel scraps | Aluminium foil","Slag | Coke gas | Blast furnace gas | Converter gas"
"Diamond Cement Limited","Sentuo Steel Company Limited","Cement","Metal Smelting","Slag, |",4.88653,-1.87592,"Cement","Slag | Carbon black",NA,5.66999,0.01579,"Metal Smelting","Aluminium scraps | Steel scraps | Aluminium foil","Slag | Coke gas | Blast furnace gas | Converter gas"
"Diamond Cement Limited","Volta Aluminium Company Limited","Cement","Metal Smelting","Slag, |",4.88653,-1.87592,"Cement","Slag | Carbon black",NA,5.66911,0.02079,"Metal Smelting","Aluminium scraps | Steel scraps | Aluminium foil","Slag | Coke gas | Blast furnace gas | Converter gas"
"Diamond Cement Limited","Star Steel","Cement","Metal Smelting","Slag, |",4.88653,-1.87592,"Cement","Slag | Carbon black",NA,5.74501,0.09276,"Metal Smelting","Aluminium scraps | Steel scraps | Aluminium foil","Slag | Coke gas | Blast furnace gas | Converter gas"
"Diamond Cement Limited","Samartex Timber and Plywood Company Limited","Cement","Wood Processing","|",4.88653,-1.87592,"Cement","Slag | Carbon black",NA,5.61072,-2.56668,"Wood Processing",NA,"Wood shavings | Saw dust | Logs"
"Diamond Cement Limited","John Bittar Company Limited","Cement","Wood Processing","|",4.88653,-1.87592,"Cement","Slag | Carbon black",NA,6.22339,-2.48049,"Wood Processing",NA,"Wood shavings | Saw dust | Logs"
"Diamond Cement Limited","Specialised Timber Limited","Cement","Wood Processing","|",4.88653,-1.87592,"Cement","Slag | Carbon black",NA,6.64503,-1.60943,"Wood Processing",NA,"Wood shavings | Saw dust | Logs"
"Diamond Cement Limited","Cargill Ghana Limited","Cement","Cocoa Processing","|",4.88653,-1.87592,"Cement","Slag | Carbon black",NA,5.68952,0.01021,"Cocoa Processing",NA,"Residual cocoa solids | Cocoa shell"
"Diamond Cement Limited","Niche Cocoa Processing","Cement","Cocoa Processing","|",4.88653,-1.87592,"Cement","Slag | Carbon black",NA,5.69065,0.02184,"Cocoa Processing",NA,"Residual cocoa solids | Cocoa shell"
"Diamond Cement Limited","Cocoa Processing Company Limited","Cement","Cocoa Processing","|",4.88653,-1.87592,"Cement","Slag | Carbon black",NA,5.65764,0.00339,"Cocoa Processing",NA,"Residual cocoa solids | Cocoa shell"
"Diamond Cement Limited","Afrotropic Cocoa Processing Company Limited","Cement","Cocoa Processing","|",4.88653,-1.87592,"Cement","Slag | Carbon black",NA,5.64805,-0.09828,"Cocoa Processing",NA,"Residual cocoa solids | Cocoa shell"
"Diamond Cement Limited","Olam Cocoa Ghana Limited","Cement","Cocoa Processing","|",4.88653,-1.87592,"Cement","Slag | Carbon black",NA,6.38729,-2.62542,"Cocoa Processing",NA,"Residual cocoa solids | Cocoa shell"
"Diamond Cement Limited","Plot Enterprise Ghana Limited","Cement","Cocoa Processing","|",4.88653,-1.87592,"Cement","Slag | Carbon black",NA,4.98251,-1.72278,"Cocoa Processing",NA,"Residual cocoa solids | Cocoa shell"
"Diamond Cement Limited","Nestle Ghana Limited","Cement","Food","|",4.88653,-1.87592,"Cement","Slag | Carbon black",NA,5.67414,-0.00408,"Food",NA,"Waste paper | Paper off cuts"
"Diamond Cement Limited","Fan Milk Limited","Cement","Food","|",4.88653,-1.87592,"Cement","Slag | Carbon black",NA,5.68153,-0.01185,"Food",NA,"Waste paper | Paper off cuts"
"Diamond Cement Limited","Usibras Ghana Limited","Cement","Food","|",4.88653,-1.87592,"Cement","Slag | Carbon black",NA,5.7408,0.09503,"Food",NA,"Waste paper | Paper off cuts | Cashew nut shell"
"Diamond Cement Limited","Healthilife Beverages Limited","Cement","Food","|",4.88653,-1.87592,"Cement","Slag | Carbon black",NA,5.6518,-0.09413,"Food",NA,"Waste paper | Paper off cuts"
"Diamond Cement Limited","Promasidor Ghana Limited","Cement","Food","|",4.88653,-1.87592,"Cement","Slag | Carbon black",NA,5.58663,-0.22673,"Food",NA,"Waste paper | Paper off cuts"
"Diamond Cement Limited","Obapack Limited","Cement","Food","|",4.88653,-1.87592,"Cement","Slag | Carbon black",NA,7.61418,-1.9245,"Food",NA,"Waste paper | Paper off cuts | Food waste"
"Diamond Cement Limited","Premium Foods Company Limited","Cement","Food","|",4.88653,-1.87592,"Cement","Slag | Carbon black",NA,5.66827,0.00683,"Food",NA,"Waste paper | Paper off cuts"
"Diamond Cement Limited","Ghana Specialty Fats Industry Limited","Cement","Oil and Fat Processing","|",4.88653,-1.87592,"Cement","Slag | Carbon black",NA,5.68879,0.01272,"Oil and Fat Processing","Palm kennel shell","Oil waste | Palm kennel cake | Palm kennel shell"
"Diamond Cement Limited","Wilmar Africa Limited","Cement","Oil and Fat Processing","|",4.88653,-1.87592,"Cement","Slag | Carbon black",NA,5.60377,-0.18695,"Oil and Fat Processing","Palm kennel shell","Oil waste | Palm kennel cake | Palm kennel shell"
"Diamond Cement Limited","Norpalm Ghana Limited","Cement","Oil and Fat Processing","|",4.88653,-1.87592,"Cement","Slag | Carbon black",NA,4.92814,-1.89606,"Oil and Fat Processing","Palm kennel shell","Oil waste | Palm kennel cake | Palm kennel shell"
"Diamond Cement Limited","Benso Oil Palm Plantation Limited","Cement","Oil and Fat Processing","|",4.88653,-1.87592,"Cement","Slag | Carbon black",NA,5.10795,-1.91433,"Oil and Fat Processing","Palm kennel shell","Oil waste | Palm kennel cake | Palm kennel shell"
"Diamond Cement Limited","Twifo Oil Palm Plantation Limited","Cement","Oil and Fat Processing","|",4.88653,-1.87592,"Cement","Slag | Carbon black",NA,5.54784,-1.54776,"Oil and Fat Processing","Palm kennel shell","Oil waste | Palm kennel cake | Palm kennel shell"
"Diamond Cement Limited","Ghana Oil Palm Development Company","Cement","Oil and Fat Processing","|",4.88653,-1.87592,"Cement","Slag | Carbon black",NA,6.09381,-0.83419,"Oil and Fat Processing","Palm kennel shell","Oil waste | Palm kennel cake | Palm kennel shell"
"Diamond Cement Limited","Juaben Oil Mills Limited","Cement","Oil and Fat Processing","|",4.88653,-1.87592,"Cement","Slag | Carbon black",NA,6.81537,-1.41384,"Oil and Fat Processing","Palm kennel shell","Oil waste | Palm kennel cake | Palm kennel shell"
"Diamond Cement Limited","Ghana Nuts Company Limited","Cement","Oil and Fat Processing","|",4.88653,-1.87592,"Cement","Slag | Carbon black",NA,7.53762,-1.9404,"Oil and Fat Processing","Palm kennel shell","Oil waste | Palm kennel cake | Palm kennel shell"
"Diamond Cement Limited","Fuji Oil Ghana Limited","Cement","Oil and Fat Processing","|",4.88653,-1.87592,"Cement","Slag | Carbon black",NA,7.53785,-1.93896,"Oil and Fat Processing","Palm kennel shell","Oil waste | Palm kennel cake | Palm kennel shell"
"Diamond Cement Limited","Polykraft Ghana Limited","Cement","Paper and Paper Products","|",4.88653,-1.87592,"Cement","Slag | Carbon black",NA,5.66675,-0.00277,"Paper and Paper Products","Paper","Waste paper | Paper off cuts"
"Diamond Cement Limited","Sonapack Ghana Limited","Cement","Paper and Paper Products","|",4.88653,-1.87592,"Cement","Slag | Carbon black",NA,5.66136,0.01083,"Paper and Paper Products","Paper","Waste paper | Paper off cuts"
"Western Diamond Cement Limited","Praise Export Services Limited","Cement","Food","|",4.8864,-1.87599,"Cement","Slag | Carbon black",NA,5.71231,-0.2728,"Food","Palm fruits","Palm fruit chaff | Boiler ash | Palm kennel | Oil waste | Food waste"
"Western Diamond Cement Limited","TR Centre Limited","Cement","Recycling","Carbon, black",4.8864,-1.87599,"Cement","Slag | Carbon black",NA,5.80733,0.15617,"Recycling","Waste tyre","Carbon black"
"Western Diamond Cement Limited","Nkulenu Industries","Cement","Food","|",4.8864,-1.87599,"Cement","Slag | Carbon black",NA,5.68014,-0.17033,"Food","Palm chaff | Wood shaving","Palm fruit chaff | Boiler ash | Palm kennel |Oil waste"
"Western Diamond Cement Limited","Buck Press Limited","Cement","Paper and Paper Product","|",4.8864,-1.87599,"Cement","Slag | Carbon black",NA,5.65202,-0.25736,"Paper and Paper Product","Paper","Waste paper | Paper off cuts | Aluminium scraps"
"Western Diamond Cement Limited","Blowchem Industries","Cement","Alcoholic and Non Alcoholic Beverages","|",4.8864,-1.87599,"Cement","Slag | Carbon black",NA,5.73477,0.03033,"Alcoholic and Non Alcoholic Beverages","Water","Plastic bottles | Wastewater"
"Western Diamond Cement Limited","Fine Print Industries","Cement","Paper and Paper Product","|",4.8864,-1.87599,"Cement","Slag | Carbon black",NA,5.56033,-0.22358,"Paper and Paper Product","Paper","Waste paper | Paper off cuts"
"Western Diamond Cement Limited","Ferro Fabrik Limited","Cement","Metal Fabrication","Slag",4.8864,-1.87599,"Cement","Slag | Carbon black",NA,5.66541,0.00801,"Metal Fabrication","Slag | Aluminium foil | Aluminium scraps | Steel scraps","Slag"
"Western Diamond Cement Limited","Aluworks Limited","Cement","Metal Fabrication","Slag, |",4.8864,-1.87599,"Cement","Slag | Carbon black",NA,5.67491,0.02697,"Metal Fabrication","Aluminium scraps","Slag | Crude oil"
"Western Diamond Cement Limited","Chanrai Brand Limited","Cement","Fat and Oil Processing","|",4.8864,-1.87599,"Cement","Slag | Carbon black",NA,5.64521,0.00758,"Fat and Oil Processing","Palm oil","Wastewater | Oil waste| Waste paper"
"Western Diamond Cement Limited","Madam Gifty Palm Kennel Production","Cement","Fat and Oil Processing","|",4.8864,-1.87599,"Cement","Slag | Carbon black",NA,6.11205,-0.242595,"Fat and Oil Processing","Palm fruit","Palm kennel cake | Palm kennel shell"
"Western Diamond Cement Limited","Saw Mill Company","Cement","Wood Processing","|",4.8864,-1.87599,"Cement","Slag | Carbon black",NA,5.54828,-0.349003,"Wood Processing","Logs","Wood shavings | Saw dust"
"Western Diamond Cement Limited","Crocodile Machete (Ghana Limited)","Cement","Metal Fabrication","|",4.8864,-1.87599,"Cement","Slag | Carbon black",NA,5.66526,0.00166,"Metal Fabrication","Steel scraps| Aluminium scraps","Aluminium scraps | Steel scraps"
"Western Diamond Cement Limited","Alutrade","Cement","Metal Fabrication","|",4.8864,-1.87599,"Cement","Slag | Carbon black",NA,5.56148,-0.22338,"Metal Fabrication","Metal","Glass | Aluminium scraps"
"Western Diamond Cement Limited","Logs & Lumber Limited","Cement","Wood Processing","|",4.8864,-1.87599,"Cement","Slag | Carbon black",NA,6.67351,-1.60885,"Wood Processing",NA,"Wood shavings | Saw dust | Logs"
"Western Diamond Cement Limited","Sokoban Wood Village","Cement","Wood Processing","|",4.8864,-1.87599,"Cement","Slag | Carbon black",NA,6.62251,-1.60569,"Wood Processing","Logs","Wood shavings | Saw dust"
"Western Diamond Cement Limited","Rider Steel Ghana Limited","Cement","Metal Smelting","Slag, |",4.8864,-1.87599,"Cement","Slag | Carbon black",NA,5.70128,0.02168,"Metal Smelting","Aluminium scraps | Steel scraps | Aluminium foil","Slag | Coke gas | Blast furnace gas | Converter gas"
"Western Diamond Cement Limited","Tema Steel Company Limited","Cement","Metal Smelting","Slag, |",4.8864,-1.87599,"Cement","Slag | Carbon black",NA,5.69131,-0.00173,"Metal Smelting","Aluminium scraps | Steel scraps | Aluminium foil","Slag | Coke gas | Blast furnace gas | Converter gas"
"Western Diamond Cement Limited","Fabrimetal Ghana Limited","Cement","Metal Smelting","Slag, |",4.8864,-1.87599,"Cement","Slag | Carbon black",NA,5.82202,0.19705,"Metal Smelting","Aluminium scraps | Steel scraps | Aluminium foil","Slag | Coke gas | Blast furnace gas | Converter gas"
"Western Diamond Cement Limited","Sentuo Steel Company Limited","Cement","Metal Smelting","Slag, |",4.8864,-1.87599,"Cement","Slag | Carbon black",NA,5.66999,0.01579,"Metal Smelting","Aluminium scraps | Steel scraps | Aluminium foil","Slag | Coke gas | Blast furnace gas | Converter gas"
"Western Diamond Cement Limited","Volta Aluminium Company Limited","Cement","Metal Smelting","Slag, |",4.8864,-1.87599,"Cement","Slag | Carbon black",NA,5.66911,0.02079,"Metal Smelting","Aluminium scraps | Steel scraps | Aluminium foil","Slag | Coke gas | Blast furnace gas | Converter gas"
"Western Diamond Cement Limited","Star Steel","Cement","Metal Smelting","Slag, |",4.8864,-1.87599,"Cement","Slag | Carbon black",NA,5.74501,0.09276,"Metal Smelting","Aluminium scraps | Steel scraps | Aluminium foil","Slag | Coke gas | Blast furnace gas | Converter gas"
"Western Diamond Cement Limited","Samartex Timber and Plywood Company Limited","Cement","Wood Processing","|",4.8864,-1.87599,"Cement","Slag | Carbon black",NA,5.61072,-2.56668,"Wood Processing",NA,"Wood shavings | Saw dust | Logs"
"Western Diamond Cement Limited","John Bittar Company Limited","Cement","Wood Processing","|",4.8864,-1.87599,"Cement","Slag | Carbon black",NA,6.22339,-2.48049,"Wood Processing",NA,"Wood shavings | Saw dust | Logs"
